ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 cur amSensorRef:@p:linkEdge:r:2d9aaf5a-6e83ede1 "Site B Room 2 AQ" mod:2024-04-12T14:40:58.064Z hisSize:48425 tz:"Bucharest" roomRef:@p:linkEdge:r:2d996b8c-aab4b9e7 "Site B Room 2nca" lorawanPoint curStatus:"ok" amSensorAM107ModelId:"_amSensorAM107_point:pir" point his curVal:0 disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d9aaf5a-8fb5e82f "2 AQ" navName:"PIR" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d9aaf5a-6e83ede1 "Site B Room 2 AQ" id:@p:linkEdge:r:2d9aaf5a-7668fe7b "Site B Room 2 AQ PIR" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-06T02:30:00+02:00 Bucharest occupied hisStatus:"ok" innLinkEdge kind:"Number" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:1 lorawanCur:"activity" floorRef:@p:linkEdge:r:2d996b6c-2cc687ba "p:linkEdge:r:2d996b6c-2cc687ba" sensor
2025-03-28T12:30:00+02:00 Bucharest,0
2025-03-28T12:45:00+02:00 Bucharest,0
2025-03-28T13:00:00+02:00 Bucharest,0
2025-03-28T13:15:00+02:00 Bucharest,0
2025-03-28T13:30:00+02:00 Bucharest,0
2025-03-28T13:45:00+02:00 Bucharest,0
2025-03-28T14:00:00+02:00 Bucharest,0
2025-03-28T14:15:00+02:00 Bucharest,0
2025-03-28T14:30:00+02:00 Bucharest,0
2025-03-28T14:45:00+02:00 Bucharest,0
2025-03-28T15:00:00+02:00 Bucharest,0
2025-03-28T15:15:00+02:00 Bucharest,0
2025-03-28T15:30:00+02:00 Bucharest,0
2025-03-28T15:45:00+02:00 Bucharest,0
2025-03-28T16:00:00+02:00 Bucharest,0
2025-03-28T16:15:00+02:00 Bucharest,0
2025-03-28T16:30:00+02:00 Bucharest,0
2025-03-28T16:44:18+02:00 Bucharest,179
2025-03-28T16:45:00+02:00 Bucharest,179
2025-03-28T16:54:17+02:00 Bucharest,146
2025-03-28T17:00:00+02:00 Bucharest,146
2025-03-28T17:04:17+02:00 Bucharest,273
2025-03-28T17:14:18+02:00 Bucharest,137
2025-03-28T17:15:00+02:00 Bucharest,137
2025-03-28T17:24:17+02:00 Bucharest,120
2025-03-28T17:30:00+02:00 Bucharest,120
2025-03-28T17:34:17+02:00 Bucharest,43
2025-03-28T17:44:18+02:00 Bucharest,31
2025-03-28T17:45:00+02:00 Bucharest,31
2025-03-28T17:54:18+02:00 Bucharest,135
2025-03-28T18:00:00+02:00 Bucharest,135
2025-03-28T18:04:17+02:00 Bucharest,142
2025-03-28T18:14:17+02:00 Bucharest,243
2025-03-28T18:15:00+02:00 Bucharest,243
2025-03-28T18:24:18+02:00 Bucharest,96
2025-03-28T18:30:00+02:00 Bucharest,96
2025-03-28T18:34:18+02:00 Bucharest,166
2025-03-28T18:44:17+02:00 Bucharest,197
2025-03-28T18:45:00+02:00 Bucharest,197
2025-03-28T18:54:17+02:00 Bucharest,104
2025-03-28T19:00:00+02:00 Bucharest,104
2025-03-28T19:04:18+02:00 Bucharest,116
2025-03-28T19:14:17+02:00 Bucharest,131
2025-03-28T19:15:00+02:00 Bucharest,131
2025-03-28T19:30:00+02:00 Bucharest,131
2025-03-28T19:34:18+02:00 Bucharest,77
2025-03-28T19:44:18+02:00 Bucharest,0
2025-03-28T19:45:00+02:00 Bucharest,0
2025-03-28T20:00:00+02:00 Bucharest,0
2025-03-28T20:15:00+02:00 Bucharest,0
2025-03-28T20:30:00+02:00 Bucharest,0
2025-03-28T20:34:17+02:00 Bucharest,18
2025-03-28T20:44:18+02:00 Bucharest,0
2025-03-28T20:45:00+02:00 Bucharest,0
2025-03-28T21:00:00+02:00 Bucharest,0
2025-03-28T21:15:00+02:00 Bucharest,0
2025-03-28T21:30:00+02:00 Bucharest,0
2025-03-28T21:45:00+02:00 Bucharest,0
2025-03-28T22:00:00+02:00 Bucharest,0
2025-03-28T22:15:00+02:00 Bucharest,0
2025-03-28T22:30:00+02:00 Bucharest,0
2025-03-28T22:45:00+02:00 Bucharest,0
2025-03-28T23:00:00+02:00 Bucharest,0
2025-03-28T23:15:00+02:00 Bucharest,0
2025-03-28T23:30:00+02:00 Bucharest,0
2025-03-28T23:45:00+02:00 Bucharest,0
2025-03-29T00:00:00+02:00 Bucharest,0
2025-03-29T00:15:00+02:00 Bucharest,0
2025-03-29T00:30:00+02:00 Bucharest,0
2025-03-29T00:45:00+02:00 Bucharest,0
2025-03-29T01:00:00+02:00 Bucharest,0
2025-03-29T01:15:00+02:00 Bucharest,0
2025-03-29T01:30:00+02:00 Bucharest,0
2025-03-29T01:45:00+02:00 Bucharest,0
2025-03-29T02:00:00+02:00 Bucharest,0
2025-03-29T02:04:17+02:00 Bucharest,1
2025-03-29T02:14:18+02:00 Bucharest,0
2025-03-29T02:15:00+02:00 Bucharest,0
2025-03-29T02:30:00+02:00 Bucharest,0
2025-03-29T02:45:00+02:00 Bucharest,0
2025-03-29T03:00:00+02:00 Bucharest,0
2025-03-29T03:15:00+02:00 Bucharest,0
2025-03-29T03:30:00+02:00 Bucharest,0
2025-03-29T03:45:00+02:00 Bucharest,0
2025-03-29T04:00:00+02:00 Bucharest,0
2025-03-29T04:15:00+02:00 Bucharest,0
2025-03-29T04:30:00+02:00 Bucharest,0
2025-03-29T04:45:00+02:00 Bucharest,0
2025-03-29T05:00:00+02:00 Bucharest,0
2025-03-29T05:15:00+02:00 Bucharest,0
2025-03-29T05:30:00+02:00 Bucharest,0
2025-03-29T05:44:18+02:00 Bucharest,2
2025-03-29T05:45:00+02:00 Bucharest,2
2025-03-29T05:54:17+02:00 Bucharest,0
2025-03-29T06:00:00+02:00 Bucharest,0
2025-03-29T06:15:00+02:00 Bucharest,0
2025-03-29T06:30:00+02:00 Bucharest,0
2025-03-29T06:45:00+02:00 Bucharest,0
2025-03-29T07:00:00+02:00 Bucharest,0
2025-03-29T07:15:00+02:00 Bucharest,0
2025-03-29T07:30:00+02:00 Bucharest,0
2025-03-29T07:45:00+02:00 Bucharest,0
2025-03-29T08:00:00+02:00 Bucharest,0
2025-03-29T08:14:18+02:00 Bucharest,7
2025-03-29T08:15:00+02:00 Bucharest,7
2025-03-29T08:24:17+02:00 Bucharest,0
2025-03-29T08:30:00+02:00 Bucharest,0
2025-03-29T08:45:00+02:00 Bucharest,0
2025-03-29T09:00:00+02:00 Bucharest,0
2025-03-29T09:15:00+02:00 Bucharest,0
2025-03-29T09:30:00+02:00 Bucharest,0
2025-03-29T09:45:00+02:00 Bucharest,0
2025-03-29T10:00:00+02:00 Bucharest,0
2025-03-29T10:15:00+02:00 Bucharest,0
2025-03-29T10:30:00+02:00 Bucharest,0
2025-03-29T10:45:00+02:00 Bucharest,0
2025-03-29T11:00:00+02:00 Bucharest,0
2025-03-29T11:15:00+02:00 Bucharest,0
2025-03-29T11:30:00+02:00 Bucharest,0
2025-03-29T11:45:00+02:00 Bucharest,0
2025-03-29T12:00:00+02:00 Bucharest,0
2025-03-29T12:15:00+02:00 Bucharest,0
2025-03-29T12:30:00+02:00 Bucharest,0
2025-03-29T12:45:00+02:00 Bucharest,0
2025-03-29T12:54:18+02:00 Bucharest,23
2025-03-29T13:00:00+02:00 Bucharest,23
2025-03-29T13:04:17+02:00 Bucharest,117
2025-03-29T13:14:17+02:00 Bucharest,96
2025-03-29T13:15:00+02:00 Bucharest,96
2025-03-29T13:24:17+02:00 Bucharest,75
2025-03-29T13:30:00+02:00 Bucharest,75
2025-03-29T13:34:18+02:00 Bucharest,173
2025-03-29T13:44:17+02:00 Bucharest,106
2025-03-29T13:45:00+02:00 Bucharest,106
2025-03-29T13:54:17+02:00 Bucharest,153
2025-03-29T14:00:00+02:00 Bucharest,153
2025-03-29T14:04:17+02:00 Bucharest,279
2025-03-29T14:14:17+02:00 Bucharest,1
2025-03-29T14:15:00+02:00 Bucharest,1
2025-03-29T14:24:17+02:00 Bucharest,0
2025-03-29T14:30:00+02:00 Bucharest,0
2025-03-29T14:45:00+02:00 Bucharest,0
2025-03-29T15:00:00+02:00 Bucharest,0
2025-03-29T15:15:00+02:00 Bucharest,0
2025-03-29T15:30:00+02:00 Bucharest,0
2025-03-29T15:45:00+02:00 Bucharest,0
2025-03-29T16:00:00+02:00 Bucharest,0
2025-03-29T16:15:00+02:00 Bucharest,0
2025-03-29T16:30:00+02:00 Bucharest,0
2025-03-29T16:45:00+02:00 Bucharest,0
2025-03-29T17:00:00+02:00 Bucharest,0
2025-03-29T17:15:00+02:00 Bucharest,0
2025-03-29T17:30:00+02:00 Bucharest,0
2025-03-29T17:45:00+02:00 Bucharest,0
2025-03-29T18:00:00+02:00 Bucharest,0
2025-03-29T18:15:00+02:00 Bucharest,0
2025-03-29T18:30:00+02:00 Bucharest,0
2025-03-29T18:45:00+02:00 Bucharest,0
2025-03-29T19:00:00+02:00 Bucharest,0
2025-03-29T19:15:00+02:00 Bucharest,0
2025-03-29T19:30:00+02:00 Bucharest,0
2025-03-29T19:45:00+02:00 Bucharest,0
2025-03-29T20:00:00+02:00 Bucharest,0
2025-03-29T20:15:00+02:00 Bucharest,0
2025-03-29T20:30:00+02:00 Bucharest,0
2025-03-29T20:34:17+02:00 Bucharest,1
2025-03-29T20:44:18+02:00 Bucharest,0
2025-03-29T20:45:00+02:00 Bucharest,0
2025-03-29T20:54:17+02:00 Bucharest,97
2025-03-29T21:00:00+02:00 Bucharest,97
2025-03-29T21:04:17+02:00 Bucharest,82
2025-03-29T21:14:17+02:00 Bucharest,0
2025-03-29T21:15:00+02:00 Bucharest,0
2025-03-29T21:30:00+02:00 Bucharest,0
2025-03-29T21:45:00+02:00 Bucharest,0
2025-03-29T22:00:00+02:00 Bucharest,0
2025-03-29T22:15:00+02:00 Bucharest,0
2025-03-29T22:30:00+02:00 Bucharest,0
2025-03-29T22:45:00+02:00 Bucharest,0
2025-03-29T23:00:00+02:00 Bucharest,0
2025-03-29T23:15:00+02:00 Bucharest,0
2025-03-29T23:30:00+02:00 Bucharest,0
2025-03-29T23:45:00+02:00 Bucharest,0
2025-03-30T00:00:00+02:00 Bucharest,0
2025-03-30T00:15:00+02:00 Bucharest,0
2025-03-30T00:30:00+02:00 Bucharest,0
2025-03-30T00:45:00+02:00 Bucharest,0
2025-03-30T01:00:00+02:00 Bucharest,0
2025-03-30T01:15:00+02:00 Bucharest,0
2025-03-30T01:30:00+02:00 Bucharest,0
2025-03-30T01:45:00+02:00 Bucharest,0
2025-03-30T02:00:00+02:00 Bucharest,0
2025-03-30T02:15:00+02:00 Bucharest,0
2025-03-30T02:30:00+02:00 Bucharest,0
2025-03-30T02:45:00+02:00 Bucharest,0
2025-03-30T04:00:00+03:00 Bucharest,0
2025-03-30T04:15:00+03:00 Bucharest,0
2025-03-30T04:30:00+03:00 Bucharest,0
2025-03-30T04:45:00+03:00 Bucharest,0
2025-03-30T05:00:00+03:00 Bucharest,0
2025-03-30T05:15:00+03:00 Bucharest,0
2025-03-30T05:30:00+03:00 Bucharest,0
2025-03-30T05:45:00+03:00 Bucharest,0
2025-03-30T06:00:00+03:00 Bucharest,0
2025-03-30T06:15:00+03:00 Bucharest,0
2025-03-30T06:30:00+03:00 Bucharest,0
2025-03-30T06:45:00+03:00 Bucharest,0
2025-03-30T07:00:00+03:00 Bucharest,0
2025-03-30T07:15:00+03:00 Bucharest,0
2025-03-30T07:30:00+03:00 Bucharest,0
2025-03-30T07:45:00+03:00 Bucharest,0
2025-03-30T08:00:00+03:00 Bucharest,0
2025-03-30T08:15:00+03:00 Bucharest,0
2025-03-30T08:30:00+03:00 Bucharest,0
2025-03-30T08:45:00+03:00 Bucharest,0
2025-03-30T09:00:00+03:00 Bucharest,0
2025-03-30T09:15:00+03:00 Bucharest,0
2025-03-30T09:30:00+03:00 Bucharest,0
2025-03-30T09:45:00+03:00 Bucharest,0
2025-03-30T10:00:00+03:00 Bucharest,0
2025-03-30T10:15:00+03:00 Bucharest,0
2025-03-30T10:30:00+03:00 Bucharest,0
2025-03-30T10:45:00+03:00 Bucharest,0
2025-03-30T11:00:00+03:00 Bucharest,0
2025-03-30T11:15:00+03:00 Bucharest,0
2025-03-30T11:30:00+03:00 Bucharest,0
2025-03-30T11:45:00+03:00 Bucharest,0
2025-03-30T12:00:00+03:00 Bucharest,0
2025-03-30T12:15:00+03:00 Bucharest,0
2025-03-30T12:30:00+03:00 Bucharest,0
2025-03-30T12:45:00+03:00 Bucharest,0
2025-03-30T13:00:00+03:00 Bucharest,0
2025-03-30T13:15:00+03:00 Bucharest,0
2025-03-30T13:30:00+03:00 Bucharest,0
2025-03-30T13:45:00+03:00 Bucharest,0
2025-03-30T14:00:00+03:00 Bucharest,0
2025-03-30T14:04:17+03:00 Bucharest,11
2025-03-30T14:14:17+03:00 Bucharest,0
2025-03-30T14:15:00+03:00 Bucharest,0
2025-03-30T14:30:00+03:00 Bucharest,0
2025-03-30T14:45:00+03:00 Bucharest,0
2025-03-30T15:00:00+03:00 Bucharest,0
2025-03-30T15:15:00+03:00 Bucharest,0
2025-03-30T15:30:00+03:00 Bucharest,0
2025-03-30T15:45:00+03:00 Bucharest,0
2025-03-30T16:00:00+03:00 Bucharest,0
2025-03-30T16:15:00+03:00 Bucharest,0
2025-03-30T16:30:00+03:00 Bucharest,0
2025-03-30T16:45:00+03:00 Bucharest,0
2025-03-30T17:00:00+03:00 Bucharest,0
2025-03-30T17:15:00+03:00 Bucharest,0
2025-03-30T17:30:00+03:00 Bucharest,0
2025-03-30T17:45:00+03:00 Bucharest,0
2025-03-30T18:00:00+03:00 Bucharest,0
2025-03-30T18:15:00+03:00 Bucharest,0
2025-03-30T18:30:00+03:00 Bucharest,0
2025-03-30T18:45:00+03:00 Bucharest,0
2025-03-30T19:00:00+03:00 Bucharest,0
2025-03-30T19:04:17+03:00 Bucharest,65
2025-03-30T19:14:17+03:00 Bucharest,0
2025-03-30T19:15:00+03:00 Bucharest,0
2025-03-30T19:30:00+03:00 Bucharest,0
2025-03-30T19:45:00+03:00 Bucharest,0
2025-03-30T20:00:00+03:00 Bucharest,0
2025-03-30T20:14:17+03:00 Bucharest,129
2025-03-30T20:15:00+03:00 Bucharest,129
2025-03-30T20:24:17+03:00 Bucharest,243
2025-03-30T20:30:00+03:00 Bucharest,243
2025-03-30T20:34:17+03:00 Bucharest,344
2025-03-30T20:44:17+03:00 Bucharest,168
2025-03-30T20:45:00+03:00 Bucharest,168
2025-03-30T20:54:17+03:00 Bucharest,1
2025-03-30T21:00:00+03:00 Bucharest,1
2025-03-30T21:04:17+03:00 Bucharest,4
2025-03-30T21:14:17+03:00 Bucharest,33
2025-03-30T21:15:00+03:00 Bucharest,33
2025-03-30T21:24:17+03:00 Bucharest,49
2025-03-30T21:30:00+03:00 Bucharest,49
2025-03-30T21:34:17+03:00 Bucharest,0
2025-03-30T21:44:18+03:00 Bucharest,3
2025-03-30T21:45:00+03:00 Bucharest,3
2025-03-30T21:54:17+03:00 Bucharest,52
2025-03-30T22:00:00+03:00 Bucharest,52
2025-03-30T22:04:17+03:00 Bucharest,0
2025-03-30T22:15:00+03:00 Bucharest,0
2025-03-30T22:30:00+03:00 Bucharest,0
2025-03-30T22:45:00+03:00 Bucharest,0
2025-03-30T23:00:00+03:00 Bucharest,0
2025-03-30T23:15:00+03:00 Bucharest,0
2025-03-30T23:30:00+03:00 Bucharest,0
2025-03-30T23:45:00+03:00 Bucharest,0
2025-03-31T00:00:00+03:00 Bucharest,0
2025-03-31T00:15:00+03:00 Bucharest,0
2025-03-31T00:30:00+03:00 Bucharest,0
2025-03-31T00:45:00+03:00 Bucharest,0
2025-03-31T01:00:00+03:00 Bucharest,0
2025-03-31T01:15:00+03:00 Bucharest,0
2025-03-31T01:30:00+03:00 Bucharest,0
2025-03-31T01:45:00+03:00 Bucharest,0
2025-03-31T02:00:00+03:00 Bucharest,0
2025-03-31T02:15:00+03:00 Bucharest,0
2025-03-31T02:30:00+03:00 Bucharest,0
2025-03-31T02:45:00+03:00 Bucharest,0
2025-03-31T03:00:00+03:00 Bucharest,0
2025-03-31T03:15:00+03:00 Bucharest,0
2025-03-31T03:30:00+03:00 Bucharest,0
2025-03-31T03:45:00+03:00 Bucharest,0
2025-03-31T04:00:00+03:00 Bucharest,0
2025-03-31T04:15:00+03:00 Bucharest,0
2025-03-31T04:30:00+03:00 Bucharest,0
2025-03-31T04:45:00+03:00 Bucharest,0
2025-03-31T05:00:00+03:00 Bucharest,0
2025-03-31T05:15:00+03:00 Bucharest,0
2025-03-31T05:30:00+03:00 Bucharest,0
2025-03-31T05:45:00+03:00 Bucharest,0
2025-03-31T06:00:00+03:00 Bucharest,0
2025-03-31T06:15:00+03:00 Bucharest,0
2025-03-31T06:30:00+03:00 Bucharest,0
2025-03-31T06:45:00+03:00 Bucharest,0
2025-03-31T06:54:17+03:00 Bucharest,47
2025-03-31T07:00:00+03:00 Bucharest,47
2025-03-31T07:04:17+03:00 Bucharest,0
2025-03-31T07:15:00+03:00 Bucharest,0
2025-03-31T07:30:00+03:00 Bucharest,0
2025-03-31T07:45:00+03:00 Bucharest,0
2025-03-31T08:00:00+03:00 Bucharest,0
2025-03-31T08:15:00+03:00 Bucharest,0
2025-03-31T08:30:00+03:00 Bucharest,0
2025-03-31T08:45:00+03:00 Bucharest,0
2025-03-31T09:00:00+03:00 Bucharest,0
2025-03-31T09:15:00+03:00 Bucharest,0
2025-03-31T09:30:00+03:00 Bucharest,0
2025-03-31T09:45:00+03:00 Bucharest,0
2025-03-31T10:00:00+03:00 Bucharest,0
2025-03-31T10:15:00+03:00 Bucharest,0
2025-03-31T10:30:00+03:00 Bucharest,0
2025-03-31T10:45:00+03:00 Bucharest,0
2025-03-31T11:00:00+03:00 Bucharest,0
2025-03-31T11:15:00+03:00 Bucharest,0
2025-03-31T11:30:00+03:00 Bucharest,0
2025-03-31T11:45:00+03:00 Bucharest,0
2025-03-31T12:00:00+03:00 Bucharest,0
2025-03-31T12:15:00+03:00 Bucharest,0
2025-03-31T12:30:00+03:00 Bucharest,0
2025-03-31T12:45:00+03:00 Bucharest,0
2025-03-31T13:00:00+03:00 Bucharest,0
2025-03-31T13:15:00+03:00 Bucharest,0
2025-03-31T13:30:00+03:00 Bucharest,0
2025-03-31T13:45:00+03:00 Bucharest,0
2025-03-31T13:54:16+03:00 Bucharest,49
2025-03-31T14:00:00+03:00 Bucharest,49
2025-03-31T14:04:17+03:00 Bucharest,39
2025-03-31T14:14:17+03:00 Bucharest,0
2025-03-31T14:15:00+03:00 Bucharest,0
2025-03-31T14:30:00+03:00 Bucharest,0
2025-03-31T14:45:00+03:00 Bucharest,0
2025-03-31T14:54:18+03:00 Bucharest,2
2025-03-31T15:00:00+03:00 Bucharest,2
2025-03-31T15:04:18+03:00 Bucharest,0
2025-03-31T15:15:00+03:00 Bucharest,0
2025-03-31T15:24:18+03:00 Bucharest,18
2025-03-31T15:30:00+03:00 Bucharest,18
2025-03-31T15:34:18+03:00 Bucharest,36
2025-03-31T15:44:17+03:00 Bucharest,0
2025-03-31T15:45:00+03:00 Bucharest,0
2025-03-31T16:00:00+03:00 Bucharest,0
2025-03-31T16:15:00+03:00 Bucharest,0
2025-03-31T16:30:00+03:00 Bucharest,0
2025-03-31T16:45:00+03:00 Bucharest,0
2025-03-31T17:00:00+03:00 Bucharest,0
2025-03-31T17:15:00+03:00 Bucharest,0
2025-03-31T17:30:00+03:00 Bucharest,0
2025-03-31T17:44:18+03:00 Bucharest,68
2025-03-31T17:45:00+03:00 Bucharest,68
2025-03-31T17:54:18+03:00 Bucharest,33
2025-03-31T18:00:00+03:00 Bucharest,33
2025-03-31T18:04:18+03:00 Bucharest,0
2025-03-31T18:15:00+03:00 Bucharest,0
2025-03-31T18:30:00+03:00 Bucharest,0
2025-03-31T18:45:00+03:00 Bucharest,0
2025-03-31T19:00:00+03:00 Bucharest,0
2025-03-31T19:15:00+03:00 Bucharest,0
2025-03-31T19:30:00+03:00 Bucharest,0
2025-03-31T19:34:18+03:00 Bucharest,11
2025-03-31T19:44:18+03:00 Bucharest,0
2025-03-31T19:45:00+03:00 Bucharest,0
2025-03-31T20:00:00+03:00 Bucharest,0
2025-03-31T20:04:18+03:00 Bucharest,15
2025-03-31T20:14:18+03:00 Bucharest,0
2025-03-31T20:15:00+03:00 Bucharest,0
2025-03-31T20:30:00+03:00 Bucharest,0
2025-03-31T20:45:00+03:00 Bucharest,0
2025-03-31T20:54:18+03:00 Bucharest,13
2025-03-31T21:00:00+03:00 Bucharest,13
2025-03-31T21:04:18+03:00 Bucharest,36
2025-03-31T21:14:17+03:00 Bucharest,0
2025-03-31T21:15:00+03:00 Bucharest,0
2025-03-31T21:30:00+03:00 Bucharest,0
2025-03-31T21:45:00+03:00 Bucharest,0
2025-03-31T22:00:00+03:00 Bucharest,0
2025-03-31T22:15:00+03:00 Bucharest,0
2025-03-31T22:30:00+03:00 Bucharest,0
2025-03-31T22:45:00+03:00 Bucharest,0
2025-03-31T23:00:00+03:00 Bucharest,0
2025-03-31T23:15:00+03:00 Bucharest,0
2025-03-31T23:30:00+03:00 Bucharest,0
2025-03-31T23:45:00+03:00 Bucharest,0
2025-04-01T00:00:00+03:00 Bucharest,0
2025-04-01T00:15:00+03:00 Bucharest,0
2025-04-01T00:30:00+03:00 Bucharest,0
2025-04-01T00:45:00+03:00 Bucharest,0
2025-04-01T01:00:00+03:00 Bucharest,0
2025-04-01T01:15:00+03:00 Bucharest,0
2025-04-01T01:30:00+03:00 Bucharest,0
2025-04-01T01:45:00+03:00 Bucharest,0
2025-04-01T02:00:00+03:00 Bucharest,0
2025-04-01T02:15:00+03:00 Bucharest,0
2025-04-01T02:30:00+03:00 Bucharest,0
2025-04-01T02:45:00+03:00 Bucharest,0
2025-04-01T03:00:00+03:00 Bucharest,0
2025-04-01T03:15:00+03:00 Bucharest,0
2025-04-01T03:30:00+03:00 Bucharest,0
2025-04-01T03:45:00+03:00 Bucharest,0
2025-04-01T04:00:00+03:00 Bucharest,0
2025-04-01T04:15:00+03:00 Bucharest,0
2025-04-01T04:30:00+03:00 Bucharest,0
2025-04-01T04:45:00+03:00 Bucharest,0
2025-04-01T05:00:00+03:00 Bucharest,0
2025-04-01T05:15:00+03:00 Bucharest,0
2025-04-01T05:30:00+03:00 Bucharest,0
2025-04-01T05:45:00+03:00 Bucharest,0
2025-04-01T06:00:00+03:00 Bucharest,0
2025-04-01T06:15:00+03:00 Bucharest,0
2025-04-01T06:30:00+03:00 Bucharest,0
2025-04-01T06:45:00+03:00 Bucharest,0
2025-04-01T06:54:18+03:00 Bucharest,9
2025-04-01T07:00:00+03:00 Bucharest,9
2025-04-01T07:04:18+03:00 Bucharest,341
2025-04-01T07:14:17+03:00 Bucharest,0
2025-04-01T07:15:00+03:00 Bucharest,0
2025-04-01T07:30:00+03:00 Bucharest,0
2025-04-01T07:45:00+03:00 Bucharest,0
2025-04-01T08:00:00+03:00 Bucharest,0
2025-04-01T08:04:17+03:00 Bucharest,20
2025-04-01T08:14:18+03:00 Bucharest,94
2025-04-01T08:15:00+03:00 Bucharest,94
2025-04-01T08:24:18+03:00 Bucharest,0
2025-04-01T08:30:00+03:00 Bucharest,0
2025-04-01T08:45:00+03:00 Bucharest,0
2025-04-01T09:00:00+03:00 Bucharest,0
2025-04-01T09:15:00+03:00 Bucharest,0
2025-04-01T09:30:00+03:00 Bucharest,0
2025-04-01T09:45:00+03:00 Bucharest,0
2025-04-01T10:00:00+03:00 Bucharest,0
2025-04-01T10:15:00+03:00 Bucharest,0
2025-04-01T10:30:00+03:00 Bucharest,0
2025-04-01T10:45:00+03:00 Bucharest,0
2025-04-01T11:00:00+03:00 Bucharest,0
2025-04-01T11:15:00+03:00 Bucharest,0
2025-04-01T11:30:00+03:00 Bucharest,0
2025-04-01T11:45:00+03:00 Bucharest,0
2025-04-01T12:00:00+03:00 Bucharest,0
2025-04-01T12:15:00+03:00 Bucharest,0
2025-04-01T12:30:00+03:00 Bucharest,0
2025-04-01T12:45:00+03:00 Bucharest,0
2025-04-01T13:00:00+03:00 Bucharest,0
2025-04-01T13:15:00+03:00 Bucharest,0
2025-04-01T13:30:00+03:00 Bucharest,0
2025-04-01T13:45:00+03:00 Bucharest,0
2025-04-01T14:00:00+03:00 Bucharest,0
2025-04-01T14:15:00+03:00 Bucharest,0
2025-04-01T14:30:00+03:00 Bucharest,0
2025-04-01T14:45:00+03:00 Bucharest,0
2025-04-01T15:00:00+03:00 Bucharest,0
2025-04-01T15:15:00+03:00 Bucharest,0
2025-04-01T15:24:18+03:00 Bucharest,103
2025-04-01T15:30:00+03:00 Bucharest,103
2025-04-01T15:34:18+03:00 Bucharest,0
2025-04-01T15:45:00+03:00 Bucharest,0
2025-04-01T15:54:18+03:00 Bucharest,62
2025-04-01T16:00:00+03:00 Bucharest,62
2025-04-01T16:04:18+03:00 Bucharest,51
2025-04-01T16:14:17+03:00 Bucharest,171
2025-04-01T16:15:00+03:00 Bucharest,171
2025-04-01T16:24:17+03:00 Bucharest,124
2025-04-01T16:30:00+03:00 Bucharest,124
2025-04-01T16:34:18+03:00 Bucharest,46
2025-04-01T16:44:18+03:00 Bucharest,105
2025-04-01T16:45:00+03:00 Bucharest,105
2025-04-01T16:54:17+03:00 Bucharest,0
2025-04-01T17:00:00+03:00 Bucharest,0
2025-04-01T17:15:00+03:00 Bucharest,0
2025-04-01T17:30:00+03:00 Bucharest,0
2025-04-01T17:44:18+03:00 Bucharest,9
2025-04-01T17:45:00+03:00 Bucharest,9
2025-04-01T17:54:18+03:00 Bucharest,154
2025-04-01T18:00:00+03:00 Bucharest,154
2025-04-01T18:04:17+03:00 Bucharest,3
2025-04-01T18:14:17+03:00 Bucharest,26
2025-04-01T18:15:00+03:00 Bucharest,26
2025-04-01T18:24:18+03:00 Bucharest,0
2025-04-01T18:30:00+03:00 Bucharest,0
2025-04-01T18:45:00+03:00 Bucharest,0
2025-04-01T18:54:18+03:00 Bucharest,2
2025-04-01T19:00:00+03:00 Bucharest,2
2025-04-01T19:04:18+03:00 Bucharest,1
2025-04-01T19:14:17+03:00 Bucharest,24
2025-04-01T19:15:00+03:00 Bucharest,24
2025-04-01T19:24:17+03:00 Bucharest,8
2025-04-01T19:30:00+03:00 Bucharest,8
2025-04-01T19:34:18+03:00 Bucharest,6
2025-04-01T19:44:18+03:00 Bucharest,2
2025-04-01T19:45:00+03:00 Bucharest,2
2025-04-01T19:54:17+03:00 Bucharest,3
2025-04-01T20:00:00+03:00 Bucharest,3
2025-04-01T20:04:17+03:00 Bucharest,65
2025-04-01T20:14:18+03:00 Bucharest,12
2025-04-01T20:15:00+03:00 Bucharest,12
2025-04-01T20:24:17+03:00 Bucharest,14
2025-04-01T20:30:00+03:00 Bucharest,14
2025-04-01T20:34:17+03:00 Bucharest,26
2025-04-01T20:44:18+03:00 Bucharest,42
2025-04-01T20:45:00+03:00 Bucharest,42
2025-04-01T20:54:18+03:00 Bucharest,46
2025-04-01T21:00:00+03:00 Bucharest,46
2025-04-01T21:04:17+03:00 Bucharest,13
2025-04-01T21:14:17+03:00 Bucharest,0
2025-04-01T21:15:00+03:00 Bucharest,0
2025-04-01T21:30:00+03:00 Bucharest,0
2025-04-01T21:44:17+03:00 Bucharest,5
2025-04-01T21:45:00+03:00 Bucharest,5
