ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 cur amSensorRef:@p:linkEdge:r:2d9ab104-58bf844a "Site B Room 5 AQ" mod:2024-04-12T14:41:37.947Z hisSize:33838 tz:"Bucharest" roomRef:@p:linkEdge:r:2d996b90-ac30c77f "Site B Room 5" lorawanPoint amSensorAM107ModelId:"_amSensorAM107_point:humidity" point maxVal:100 his minVal:0 disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d9ab104-e21f5c37 "5 AQ" humidity navName:"Humidity" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d9ab104-58bf844a "Site B Room 5 AQ" id:@p:linkEdge:r:2d9ab104-07cee7e3 "Site B Room 5 AQ Humidity" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2025-09-28T11:00:00+03:00 Bucharest hisStatus:"ok" innLinkEdge kind:"Number" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:0.1 lorawanCur:"humidity" unit:"%RH" floorRef:@p:linkEdge:r:2d996b6c-2cc687ba "p:linkEdge:r:2d996b6c-2cc687ba" sensor
2025-01-26T04:15:00+02:00 Bucharest,46.5%RH
2025-01-26T04:30:00+02:00 Bucharest,46.5%RH
2025-01-26T04:40:17+02:00 Bucharest,45.5%RH
2025-01-26T04:45:00+02:00 Bucharest,45.5%RH
2025-01-26T04:50:18+02:00 Bucharest,45%RH
2025-01-26T05:00:00+02:00 Bucharest,45%RH
2025-01-26T05:15:00+02:00 Bucharest,45%RH
2025-01-26T05:30:00+02:00 Bucharest,45%RH
2025-01-26T05:45:00+02:00 Bucharest,45%RH
2025-01-26T05:50:17+02:00 Bucharest,44.5%RH
2025-01-26T06:00:00+02:00 Bucharest,44.5%RH
2025-01-26T06:15:00+02:00 Bucharest,44.5%RH
2025-01-26T06:30:00+02:00 Bucharest,44.5%RH
2025-01-26T06:31:00+02:00 Bucharest,45%RH
2025-01-26T06:45:00+02:00 Bucharest,45%RH
2025-01-26T07:00:00+02:00 Bucharest,45%RH
2025-01-26T07:15:00+02:00 Bucharest,45%RH
2025-01-26T07:30:00+02:00 Bucharest,45%RH
2025-01-26T07:31:00+02:00 Bucharest,45.5%RH
2025-01-26T07:45:00+02:00 Bucharest,45.5%RH
2025-01-26T08:00:00+02:00 Bucharest,45.5%RH
2025-01-26T08:15:00+02:00 Bucharest,45.5%RH
2025-01-26T08:30:00+02:00 Bucharest,45.5%RH
2025-01-26T08:45:00+02:00 Bucharest,45.5%RH
2025-01-26T09:00:00+02:00 Bucharest,45.5%RH
2025-01-26T09:10:18+02:00 Bucharest,44%RH
2025-01-26T09:15:00+02:00 Bucharest,44%RH
2025-01-26T09:30:00+02:00 Bucharest,44%RH
2025-01-26T09:45:00+02:00 Bucharest,44%RH
2025-01-26T10:00:00+02:00 Bucharest,44%RH
2025-01-26T10:15:00+02:00 Bucharest,44%RH
2025-01-26T10:30:00+02:00 Bucharest,44%RH
2025-01-26T10:45:00+02:00 Bucharest,44%RH
2025-01-26T11:00:00+02:00 Bucharest,44%RH
2025-01-26T11:15:00+02:00 Bucharest,44%RH
2025-01-26T11:30:00+02:00 Bucharest,44%RH
2025-01-26T11:31:00+02:00 Bucharest,44.5%RH
2025-01-26T11:45:00+02:00 Bucharest,44.5%RH
2025-01-26T12:00:00+02:00 Bucharest,44.5%RH
2025-01-26T12:15:00+02:00 Bucharest,44.5%RH
2025-01-26T12:20:17+02:00 Bucharest,45%RH
2025-01-26T12:30:00+02:00 Bucharest,45%RH
2025-01-26T12:31:00+02:00 Bucharest,45.5%RH
2025-01-26T12:45:00+02:00 Bucharest,45.5%RH
2025-01-26T13:00:00+02:00 Bucharest,45.5%RH
2025-01-26T13:15:00+02:00 Bucharest,45.5%RH
2025-01-26T13:30:00+02:00 Bucharest,45.5%RH
2025-01-26T13:31:00+02:00 Bucharest,46.5%RH
2025-01-26T13:40:17+02:00 Bucharest,47%RH
2025-01-26T13:45:00+02:00 Bucharest,47%RH
2025-01-26T14:00:00+02:00 Bucharest,47%RH
2025-01-26T14:10:17+02:00 Bucharest,47.5%RH
2025-01-26T14:15:00+02:00 Bucharest,47.5%RH
2025-01-26T14:20:18+02:00 Bucharest,48%RH
2025-01-26T14:30:00+02:00 Bucharest,48%RH
2025-01-26T14:31:00+02:00 Bucharest,48.5%RH
2025-01-26T14:45:00+02:00 Bucharest,48.5%RH
2025-01-26T14:50:17+02:00 Bucharest,50%RH
2025-01-26T15:00:00+02:00 Bucharest,50%RH
2025-01-26T15:01:00+02:00 Bucharest,50.5%RH
2025-01-26T15:10:17+02:00 Bucharest,48.5%RH
2025-01-26T15:15:00+02:00 Bucharest,48.5%RH
2025-01-26T15:30:00+02:00 Bucharest,48.5%RH
2025-01-26T15:45:00+02:00 Bucharest,48.5%RH
2025-01-26T16:00:00+02:00 Bucharest,48.5%RH
2025-01-26T16:10:18+02:00 Bucharest,48%RH
2025-01-26T16:15:00+02:00 Bucharest,48%RH
2025-01-26T16:30:00+02:00 Bucharest,48%RH
2025-01-26T16:45:00+02:00 Bucharest,48%RH
2025-01-26T17:00:00+02:00 Bucharest,48%RH
2025-01-26T17:15:00+02:00 Bucharest,48%RH
2025-01-26T17:20:17+02:00 Bucharest,47.5%RH
2025-01-26T17:30:00+02:00 Bucharest,47.5%RH
2025-01-26T17:45:00+02:00 Bucharest,47.5%RH
2025-01-26T18:00:00+02:00 Bucharest,47.5%RH
2025-01-26T18:01:00+02:00 Bucharest,46.5%RH
2025-01-26T18:15:00+02:00 Bucharest,46.5%RH
2025-01-26T18:30:00+02:00 Bucharest,46.5%RH
2025-01-26T18:45:00+02:00 Bucharest,46.5%RH
2025-01-26T18:50:17+02:00 Bucharest,46%RH
2025-01-26T19:00:00+02:00 Bucharest,46%RH
2025-01-26T19:15:00+02:00 Bucharest,46%RH
2025-01-26T19:30:00+02:00 Bucharest,46%RH
2025-01-26T19:31:00+02:00 Bucharest,46.5%RH
2025-01-26T19:40:17+02:00 Bucharest,47%RH
2025-01-26T19:45:00+02:00 Bucharest,47%RH
2025-01-26T20:00:00+02:00 Bucharest,47%RH
2025-01-26T20:15:00+02:00 Bucharest,47%RH
2025-01-26T20:30:00+02:00 Bucharest,47%RH
2025-01-26T20:31:00+02:00 Bucharest,49%RH
2025-01-26T20:45:00+02:00 Bucharest,49%RH
2025-01-26T21:00:00+02:00 Bucharest,49%RH
2025-01-26T21:15:00+02:00 Bucharest,49%RH
2025-01-26T21:30:00+02:00 Bucharest,49%RH
2025-01-26T21:31:00+02:00 Bucharest,50%RH
2025-01-26T21:45:00+02:00 Bucharest,50%RH
2025-01-26T22:00:00+02:00 Bucharest,50%RH
2025-01-26T22:15:00+02:00 Bucharest,50%RH
2025-01-26T22:30:00+02:00 Bucharest,50%RH
2025-01-26T22:45:00+02:00 Bucharest,50%RH
2025-01-26T23:00:00+02:00 Bucharest,50%RH
2025-01-26T23:15:00+02:00 Bucharest,50%RH
2025-01-26T23:30:00+02:00 Bucharest,50%RH
2025-01-26T23:31:00+02:00 Bucharest,49%RH
2025-01-26T23:45:00+02:00 Bucharest,49%RH
2025-01-27T00:00:00+02:00 Bucharest,49%RH
2025-01-27T00:01:00+02:00 Bucharest,48.5%RH
2025-01-27T00:15:00+02:00 Bucharest,48.5%RH
2025-01-27T00:20:17+02:00 Bucharest,48%RH
2025-01-27T00:30:00+02:00 Bucharest,48%RH
2025-01-27T00:40:17+02:00 Bucharest,47.5%RH
2025-01-27T00:45:00+02:00 Bucharest,47.5%RH
2025-01-27T01:00:00+02:00 Bucharest,47.5%RH
2025-01-27T01:15:00+02:00 Bucharest,47.5%RH
2025-01-27T01:20:17+02:00 Bucharest,48%RH
2025-01-27T01:30:00+02:00 Bucharest,48%RH
2025-01-27T01:45:00+02:00 Bucharest,48%RH
2025-01-27T02:00:00+02:00 Bucharest,48%RH
2025-01-27T02:15:00+02:00 Bucharest,48%RH
2025-01-27T02:30:00+02:00 Bucharest,48%RH
2025-01-27T02:45:00+02:00 Bucharest,48%RH
2025-01-27T03:00:00+02:00 Bucharest,48%RH
2025-01-27T03:15:00+02:00 Bucharest,48%RH
2025-01-27T03:30:00+02:00 Bucharest,48%RH
2025-01-27T03:45:00+02:00 Bucharest,48%RH
2025-01-27T04:00:00+02:00 Bucharest,48%RH
2025-01-27T04:15:00+02:00 Bucharest,48%RH
2025-01-27T04:20:17+02:00 Bucharest,47.5%RH
2025-01-27T04:30:00+02:00 Bucharest,47.5%RH
2025-01-27T04:45:00+02:00 Bucharest,47.5%RH
2025-01-27T04:50:17+02:00 Bucharest,47%RH
2025-01-27T05:00:00+02:00 Bucharest,47%RH
2025-01-27T05:01:00+02:00 Bucharest,46.5%RH
2025-01-27T05:15:00+02:00 Bucharest,46.5%RH
2025-01-27T05:20:17+02:00 Bucharest,46%RH
2025-01-27T05:30:00+02:00 Bucharest,46%RH
2025-01-27T05:45:00+02:00 Bucharest,46%RH
2025-01-27T06:00:00+02:00 Bucharest,46%RH
2025-01-27T06:15:00+02:00 Bucharest,46%RH
2025-01-27T06:20:17+02:00 Bucharest,45%RH
2025-01-27T06:30:00+02:00 Bucharest,45%RH
2025-01-27T06:45:00+02:00 Bucharest,45%RH
2025-01-27T07:00:00+02:00 Bucharest,45%RH
2025-01-27T07:15:00+02:00 Bucharest,45%RH
2025-01-27T07:30:00+02:00 Bucharest,45%RH
2025-01-27T07:31:00+02:00 Bucharest,45.5%RH
2025-01-27T07:45:00+02:00 Bucharest,45.5%RH
2025-01-27T07:50:17+02:00 Bucharest,45%RH
2025-01-27T08:00:00+02:00 Bucharest,45%RH
2025-01-27T08:15:00+02:00 Bucharest,45%RH
2025-01-27T08:30:00+02:00 Bucharest,45%RH
2025-01-27T08:31:00+02:00 Bucharest,45.5%RH
2025-01-27T08:45:00+02:00 Bucharest,45.5%RH
2025-01-27T09:00:00+02:00 Bucharest,45.5%RH
2025-01-27T09:01:00+02:00 Bucharest,45%RH
2025-01-27T09:15:00+02:00 Bucharest,45%RH
2025-01-27T09:30:00+02:00 Bucharest,45%RH
2025-01-27T09:31:00+02:00 Bucharest,44%RH
2025-01-27T09:45:00+02:00 Bucharest,44%RH
2025-01-27T10:00:00+02:00 Bucharest,44%RH
2025-01-27T10:01:00+02:00 Bucharest,43.5%RH
2025-01-27T10:10:17+02:00 Bucharest,43%RH
2025-01-27T10:15:00+02:00 Bucharest,43%RH
2025-01-27T10:30:00+02:00 Bucharest,43%RH
2025-01-27T10:45:00+02:00 Bucharest,43%RH
2025-01-27T11:00:00+02:00 Bucharest,43%RH
2025-01-27T11:15:00+02:00 Bucharest,43%RH
2025-01-27T11:30:00+02:00 Bucharest,43%RH
2025-01-27T11:45:00+02:00 Bucharest,43%RH
2025-01-27T12:00:00+02:00 Bucharest,43%RH
2025-01-27T12:15:00+02:00 Bucharest,43%RH
2025-01-27T12:30:00+02:00 Bucharest,43%RH
2025-01-27T12:45:00+02:00 Bucharest,43%RH
2025-01-27T13:00:00+02:00 Bucharest,43%RH
2025-01-27T13:10:17+02:00 Bucharest,43.5%RH
2025-01-27T13:15:00+02:00 Bucharest,43.5%RH
2025-01-27T13:30:00+02:00 Bucharest,43.5%RH
2025-01-27T13:45:00+02:00 Bucharest,43.5%RH
2025-01-27T14:00:00+02:00 Bucharest,43.5%RH
2025-01-27T14:15:00+02:00 Bucharest,43.5%RH
2025-01-27T14:30:00+02:00 Bucharest,43.5%RH
2025-01-27T14:45:00+02:00 Bucharest,43.5%RH
2025-01-27T15:00:00+02:00 Bucharest,43.5%RH
2025-01-27T15:15:00+02:00 Bucharest,43.5%RH
2025-01-27T15:30:00+02:00 Bucharest,43.5%RH
2025-01-27T15:40:17+02:00 Bucharest,44%RH
2025-01-27T15:45:00+02:00 Bucharest,44%RH
2025-01-27T16:00:00+02:00 Bucharest,44%RH
2025-01-27T16:01:00+02:00 Bucharest,44.5%RH
2025-01-27T16:15:00+02:00 Bucharest,44.5%RH
2025-01-27T16:30:00+02:00 Bucharest,44.5%RH
2025-01-27T16:45:00+02:00 Bucharest,44.5%RH
2025-01-27T17:00:00+02:00 Bucharest,44.5%RH
2025-01-27T17:15:00+02:00 Bucharest,44.5%RH
2025-01-27T17:20:16+02:00 Bucharest,46%RH
2025-01-27T17:30:00+02:00 Bucharest,46%RH
2025-01-27T17:45:00+02:00 Bucharest,46%RH
2025-01-27T18:00:00+02:00 Bucharest,46%RH
2025-01-27T18:15:00+02:00 Bucharest,46%RH
2025-01-27T18:30:00+02:00 Bucharest,46%RH
2025-01-27T18:40:17+02:00 Bucharest,46.5%RH
2025-01-27T18:45:00+02:00 Bucharest,46.5%RH
2025-01-27T19:00:00+02:00 Bucharest,46.5%RH
2025-01-27T19:15:00+02:00 Bucharest,46.5%RH
2025-01-27T19:30:00+02:00 Bucharest,46.5%RH
2025-01-27T19:45:00+02:00 Bucharest,46.5%RH
2025-01-27T20:00:00+02:00 Bucharest,46.5%RH
2025-01-27T20:15:00+02:00 Bucharest,46.5%RH
2025-01-27T20:30:00+02:00 Bucharest,46.5%RH
2025-01-27T20:45:00+02:00 Bucharest,46.5%RH
2025-01-27T21:00:00+02:00 Bucharest,46.5%RH
2025-01-27T21:15:00+02:00 Bucharest,46.5%RH
2025-01-27T21:30:00+02:00 Bucharest,46.5%RH
2025-01-27T21:45:00+02:00 Bucharest,46.5%RH
2025-01-27T21:50:17+02:00 Bucharest,46%RH
2025-01-27T22:00:00+02:00 Bucharest,46%RH
2025-01-27T22:01:00+02:00 Bucharest,45.5%RH
2025-01-27T22:15:00+02:00 Bucharest,45.5%RH
2025-01-27T22:30:00+02:00 Bucharest,45.5%RH
2025-01-27T22:45:00+02:00 Bucharest,45.5%RH
2025-01-27T23:00:00+02:00 Bucharest,45.5%RH
2025-01-27T23:15:00+02:00 Bucharest,45.5%RH
2025-01-27T23:20:17+02:00 Bucharest,47.5%RH
2025-01-27T23:30:00+02:00 Bucharest,47.5%RH
2025-01-27T23:45:00+02:00 Bucharest,47.5%RH
2025-01-28T00:00:00+02:00 Bucharest,47.5%RH
2025-01-28T00:15:00+02:00 Bucharest,47.5%RH
2025-01-28T00:30:00+02:00 Bucharest,47.5%RH
2025-01-28T00:45:00+02:00 Bucharest,47.5%RH
2025-01-28T01:00:00+02:00 Bucharest,47.5%RH
2025-01-28T01:15:00+02:00 Bucharest,47.5%RH
2025-01-28T01:30:00+02:00 Bucharest,47.5%RH
2025-01-28T01:45:00+02:00 Bucharest,47.5%RH
2025-01-28T02:00:00+02:00 Bucharest,47.5%RH
2025-01-28T02:15:00+02:00 Bucharest,47.5%RH
2025-01-28T02:30:00+02:00 Bucharest,47.5%RH
2025-01-28T02:31:00+02:00 Bucharest,48%RH
2025-01-28T02:45:00+02:00 Bucharest,48%RH
2025-01-28T03:00:00+02:00 Bucharest,48%RH
2025-01-28T03:15:00+02:00 Bucharest,48%RH
2025-01-28T03:30:00+02:00 Bucharest,48%RH
2025-01-28T03:40:17+02:00 Bucharest,47.5%RH
2025-01-28T03:45:00+02:00 Bucharest,47.5%RH
2025-01-28T04:00:00+02:00 Bucharest,47.5%RH
2025-01-28T04:15:00+02:00 Bucharest,47.5%RH
2025-01-28T04:30:00+02:00 Bucharest,47.5%RH
2025-01-28T04:31:00+02:00 Bucharest,46%RH
2025-01-28T04:45:00+02:00 Bucharest,46%RH
2025-01-28T04:50:17+02:00 Bucharest,45.5%RH
2025-01-28T05:00:00+02:00 Bucharest,45.5%RH
2025-01-28T05:15:00+02:00 Bucharest,45.5%RH
2025-01-28T05:30:00+02:00 Bucharest,45.5%RH
2025-01-28T05:45:00+02:00 Bucharest,45.5%RH
2025-01-28T06:00:00+02:00 Bucharest,45.5%RH
2025-01-28T06:15:00+02:00 Bucharest,45.5%RH
2025-01-28T06:30:00+02:00 Bucharest,45.5%RH
2025-01-28T06:31:00+02:00 Bucharest,46%RH
2025-01-28T06:45:00+02:00 Bucharest,46%RH
2025-01-28T07:00:00+02:00 Bucharest,46%RH
2025-01-28T07:10:17+02:00 Bucharest,45.5%RH
2025-01-28T07:15:00+02:00 Bucharest,45.5%RH
2025-01-28T07:30:00+02:00 Bucharest,45.5%RH
2025-01-28T07:45:00+02:00 Bucharest,45.5%RH
2025-01-28T08:00:00+02:00 Bucharest,45.5%RH
2025-01-28T08:15:00+02:00 Bucharest,45.5%RH
2025-01-28T08:30:00+02:00 Bucharest,45.5%RH
2025-01-28T08:45:00+02:00 Bucharest,45.5%RH
2025-01-28T08:50:16+02:00 Bucharest,45%RH
2025-01-28T09:00:00+02:00 Bucharest,45%RH
2025-01-28T09:15:00+02:00 Bucharest,45%RH
2025-01-28T09:30:00+02:00 Bucharest,45%RH
2025-01-28T09:31:00+02:00 Bucharest,44%RH
2025-01-28T09:45:00+02:00 Bucharest,44%RH
2025-01-28T10:00:00+02:00 Bucharest,44%RH
2025-01-28T10:15:00+02:00 Bucharest,44%RH
2025-01-28T10:30:00+02:00 Bucharest,44%RH
2025-01-28T10:45:00+02:00 Bucharest,44%RH
2025-01-28T11:00:00+02:00 Bucharest,44%RH
2025-01-28T11:15:00+02:00 Bucharest,44%RH
2025-01-28T11:30:00+02:00 Bucharest,44%RH
2025-01-28T11:45:00+02:00 Bucharest,44%RH
2025-01-28T12:00:00+02:00 Bucharest,44%RH
2025-01-28T12:15:00+02:00 Bucharest,44%RH
2025-01-28T12:30:00+02:00 Bucharest,44%RH
2025-01-28T12:45:00+02:00 Bucharest,44%RH
2025-01-28T13:00:00+02:00 Bucharest,44%RH
2025-01-28T13:10:17+02:00 Bucharest,44.5%RH
2025-01-28T13:15:00+02:00 Bucharest,44.5%RH
2025-01-28T13:30:00+02:00 Bucharest,44.5%RH
2025-01-28T13:45:00+02:00 Bucharest,44.5%RH
2025-01-28T14:00:00+02:00 Bucharest,44.5%RH
2025-01-28T14:15:00+02:00 Bucharest,44.5%RH
2025-01-28T14:30:00+02:00 Bucharest,44.5%RH
2025-01-28T14:45:00+02:00 Bucharest,44.5%RH
2025-01-28T15:00:00+02:00 Bucharest,44.5%RH
2025-01-28T15:15:00+02:00 Bucharest,44.5%RH
2025-01-28T15:30:00+02:00 Bucharest,44.5%RH
2025-01-28T15:45:00+02:00 Bucharest,44.5%RH
2025-01-28T16:00:00+02:00 Bucharest,44.5%RH
2025-01-28T16:01:00+02:00 Bucharest,46%RH
2025-01-28T16:15:00+02:00 Bucharest,46%RH
2025-01-28T16:30:00+02:00 Bucharest,46%RH
2025-01-28T16:31:00+02:00 Bucharest,46.5%RH
2025-01-28T16:45:00+02:00 Bucharest,46.5%RH
2025-01-28T17:00:00+02:00 Bucharest,46.5%RH
2025-01-28T17:01:00+02:00 Bucharest,47.5%RH
2025-01-28T17:15:00+02:00 Bucharest,47.5%RH
2025-01-28T17:30:00+02:00 Bucharest,47.5%RH
2025-01-28T17:31:00+02:00 Bucharest,48.5%RH
2025-01-28T17:45:00+02:00 Bucharest,48.5%RH
2025-01-28T18:00:00+02:00 Bucharest,48.5%RH
2025-01-28T18:10:17+02:00 Bucharest,48%RH
2025-01-28T18:15:00+02:00 Bucharest,48%RH
2025-01-28T18:30:00+02:00 Bucharest,48%RH
2025-01-28T18:45:00+02:00 Bucharest,48%RH
2025-01-28T19:00:00+02:00 Bucharest,48%RH
2025-01-28T19:15:00+02:00 Bucharest,48%RH
2025-01-28T19:30:00+02:00 Bucharest,48%RH
2025-01-28T19:45:00+02:00 Bucharest,48%RH
2025-01-28T20:00:00+02:00 Bucharest,48%RH
2025-01-28T20:15:00+02:00 Bucharest,48%RH
2025-01-28T20:30:00+02:00 Bucharest,48%RH
2025-01-28T20:45:00+02:00 Bucharest,48%RH
2025-01-28T21:00:00+02:00 Bucharest,48%RH
2025-01-28T21:01:00+02:00 Bucharest,47.5%RH
2025-01-28T21:15:00+02:00 Bucharest,47.5%RH
2025-01-28T21:30:00+02:00 Bucharest,47.5%RH
2025-01-28T21:40:17+02:00 Bucharest,47%RH
2025-01-28T21:45:00+02:00 Bucharest,47%RH
2025-01-28T21:50:16+02:00 Bucharest,46.5%RH
2025-01-28T22:00:00+02:00 Bucharest,46.5%RH
2025-01-28T22:15:00+02:00 Bucharest,46.5%RH
2025-01-28T22:20:17+02:00 Bucharest,46%RH
2025-01-28T22:30:00+02:00 Bucharest,46%RH
2025-01-28T22:45:00+02:00 Bucharest,46%RH
2025-01-28T23:00:00+02:00 Bucharest,46%RH
2025-01-28T23:15:00+02:00 Bucharest,46%RH
2025-01-28T23:20:17+02:00 Bucharest,47%RH
2025-01-28T23:30:00+02:00 Bucharest,47%RH
2025-01-28T23:45:00+02:00 Bucharest,47%RH
2025-01-29T00:00:00+02:00 Bucharest,47%RH
2025-01-29T00:15:00+02:00 Bucharest,47%RH
2025-01-29T00:30:00+02:00 Bucharest,47%RH
2025-01-29T00:45:00+02:00 Bucharest,47%RH
2025-01-29T01:00:00+02:00 Bucharest,47%RH
2025-01-29T01:01:00+02:00 Bucharest,46.5%RH
2025-01-29T01:15:00+02:00 Bucharest,46.5%RH
2025-01-29T01:30:00+02:00 Bucharest,46.5%RH
2025-01-29T01:45:00+02:00 Bucharest,46.5%RH
2025-01-29T02:00:00+02:00 Bucharest,46.5%RH
2025-01-29T02:15:00+02:00 Bucharest,46.5%RH
2025-01-29T02:30:00+02:00 Bucharest,46.5%RH
2025-01-29T02:45:00+02:00 Bucharest,46.5%RH
2025-01-29T03:00:00+02:00 Bucharest,46.5%RH
2025-01-29T03:15:00+02:00 Bucharest,46.5%RH
2025-01-29T03:30:00+02:00 Bucharest,46.5%RH
2025-01-29T03:45:00+02:00 Bucharest,46.5%RH
2025-01-29T03:50:16+02:00 Bucharest,46%RH
2025-01-29T04:00:00+02:00 Bucharest,46%RH
2025-01-29T04:15:00+02:00 Bucharest,46%RH
2025-01-29T04:30:00+02:00 Bucharest,46%RH
2025-01-29T04:31:00+02:00 Bucharest,45.5%RH
2025-01-29T04:45:00+02:00 Bucharest,45.5%RH
2025-01-29T05:00:00+02:00 Bucharest,45.5%RH
2025-01-29T05:01:00+02:00 Bucharest,44.5%RH
2025-01-29T05:15:00+02:00 Bucharest,44.5%RH
2025-01-29T05:30:00+02:00 Bucharest,44.5%RH
2025-01-29T05:45:00+02:00 Bucharest,44.5%RH
2025-01-29T05:50:16+02:00 Bucharest,44%RH
2025-01-29T06:00:00+02:00 Bucharest,44%RH
2025-01-29T06:15:00+02:00 Bucharest,44%RH
2025-01-29T06:30:00+02:00 Bucharest,44%RH
2025-01-29T06:45:00+02:00 Bucharest,44%RH
2025-01-29T06:50:16+02:00 Bucharest,44.5%RH
2025-01-29T07:00:00+02:00 Bucharest,44.5%RH
2025-01-29T07:15:00+02:00 Bucharest,44.5%RH
2025-01-29T07:30:00+02:00 Bucharest,44.5%RH
2025-01-29T07:45:00+02:00 Bucharest,44.5%RH
2025-01-29T08:00:00+02:00 Bucharest,44.5%RH
2025-01-29T08:15:00+02:00 Bucharest,44.5%RH
2025-01-29T08:30:00+02:00 Bucharest,44.5%RH
2025-01-29T08:31:00+02:00 Bucharest,45%RH
2025-01-29T08:45:00+02:00 Bucharest,45%RH
2025-01-29T09:00:00+02:00 Bucharest,45%RH
2025-01-29T09:15:00+02:00 Bucharest,45%RH
2025-01-29T09:20:16+02:00 Bucharest,44.5%RH
2025-01-29T09:30:00+02:00 Bucharest,44.5%RH
2025-01-29T09:45:00+02:00 Bucharest,44.5%RH
2025-01-29T09:50:16+02:00 Bucharest,44%RH
2025-01-29T10:00:00+02:00 Bucharest,44%RH
2025-01-29T10:15:00+02:00 Bucharest,44%RH
2025-01-29T10:30:00+02:00 Bucharest,44%RH
2025-01-29T10:31:00+02:00 Bucharest,43.5%RH
2025-01-29T10:45:00+02:00 Bucharest,43.5%RH
2025-01-29T11:00:00+02:00 Bucharest,43.5%RH
2025-01-29T11:15:00+02:00 Bucharest,43.5%RH
2025-01-29T11:30:00+02:00 Bucharest,43.5%RH
2025-01-29T11:45:00+02:00 Bucharest,43.5%RH
2025-01-29T12:00:00+02:00 Bucharest,43.5%RH
2025-01-29T12:15:00+02:00 Bucharest,43.5%RH
2025-01-29T12:30:00+02:00 Bucharest,43.5%RH
2025-01-29T12:45:00+02:00 Bucharest,43.5%RH
2025-01-29T13:00:00+02:00 Bucharest,43.5%RH
2025-01-29T13:15:00+02:00 Bucharest,43.5%RH
2025-01-29T13:30:00+02:00 Bucharest,43.5%RH
2025-01-29T13:45:00+02:00 Bucharest,43.5%RH
2025-01-29T14:00:00+02:00 Bucharest,43.5%RH
2025-01-29T14:01:00+02:00 Bucharest,44%RH
2025-01-29T14:15:00+02:00 Bucharest,44%RH
2025-01-29T14:30:00+02:00 Bucharest,44%RH
2025-01-29T14:45:00+02:00 Bucharest,44%RH
2025-01-29T15:00:00+02:00 Bucharest,44%RH
2025-01-29T15:15:00+02:00 Bucharest,44%RH
2025-01-29T15:30:00+02:00 Bucharest,44%RH
2025-01-29T15:45:00+02:00 Bucharest,44%RH
2025-01-29T16:00:00+02:00 Bucharest,44%RH
2025-01-29T16:10:16+02:00 Bucharest,46%RH
2025-01-29T16:15:00+02:00 Bucharest,46%RH
2025-01-29T16:30:00+02:00 Bucharest,46%RH
2025-01-29T16:31:00+02:00 Bucharest,46.5%RH
2025-01-29T16:45:00+02:00 Bucharest,46.5%RH
2025-01-29T16:50:16+02:00 Bucharest,46%RH
2025-01-29T17:00:00+02:00 Bucharest,46%RH
2025-01-29T17:15:00+02:00 Bucharest,46%RH
2025-01-29T17:20:17+02:00 Bucharest,46.5%RH
2025-01-29T17:30:00+02:00 Bucharest,46.5%RH
2025-01-29T17:45:00+02:00 Bucharest,46.5%RH
2025-01-29T17:50:16+02:00 Bucharest,47%RH
2025-01-29T18:00:00+02:00 Bucharest,47%RH
2025-01-29T18:15:00+02:00 Bucharest,47%RH
2025-01-29T18:30:00+02:00 Bucharest,47%RH
2025-01-29T18:40:16+02:00 Bucharest,47.5%RH
2025-01-29T18:45:00+02:00 Bucharest,47.5%RH
2025-01-29T19:00:00+02:00 Bucharest,47.5%RH
2025-01-29T19:15:00+02:00 Bucharest,47.5%RH
2025-01-29T19:30:00+02:00 Bucharest,47.5%RH
2025-01-29T19:31:00+02:00 Bucharest,48%RH
2025-01-29T19:45:00+02:00 Bucharest,48%RH
2025-01-29T20:00:00+02:00 Bucharest,48%RH
2025-01-29T20:15:00+02:00 Bucharest,48%RH
2025-01-29T20:20:16+02:00 Bucharest,49.5%RH
2025-01-29T20:30:00+02:00 Bucharest,49.5%RH
2025-01-29T20:45:00+02:00 Bucharest,49.5%RH
2025-01-29T21:00:00+02:00 Bucharest,49.5%RH
2025-01-29T21:15:00+02:00 Bucharest,49.5%RH
2025-01-29T21:30:00+02:00 Bucharest,49.5%RH
2025-01-29T21:31:00+02:00 Bucharest,49%RH
2025-01-29T21:45:00+02:00 Bucharest,49%RH
2025-01-29T22:00:00+02:00 Bucharest,49%RH
2025-01-29T22:01:00+02:00 Bucharest,49.5%RH
2025-01-29T22:15:00+02:00 Bucharest,49.5%RH
2025-01-29T22:30:00+02:00 Bucharest,49.5%RH
2025-01-29T22:45:00+02:00 Bucharest,49.5%RH
2025-01-29T22:50:16+02:00 Bucharest,50%RH
2025-01-29T23:00:00+02:00 Bucharest,50%RH
2025-01-29T23:15:00+02:00 Bucharest,50%RH
2025-01-29T23:30:00+02:00 Bucharest,50%RH
2025-01-29T23:45:00+02:00 Bucharest,50%RH
